id,cdocente,ccurso,prioridad,sw_cambio,curso_id,user_id,created_at,updated_at
639,"000760","140051",8,F,526,2,10/04/2016 01:00:55,10/04/2016 01:00:55
640,"000760","140006",4,F,1233,2,10/04/2016 01:00:55,10/04/2016 01:00:55
641,"001420","100201",15,F,1754,24,10/04/2016 01:00:55,10/04/2016 01:00:55
642,"001420","100172",3,F,478,24,10/04/2016 01:00:55,10/04/2016 01:00:55
643,"001420","100206",14,F,844,24,10/04/2016 01:00:55,10/04/2016 01:00:55
644,"001420","100090",13,F,49,24,10/04/2016 01:00:55,10/04/2016 01:00:55
645,"001420","100162",10,F,51,24,10/04/2016 01:00:55,10/04/2016 01:00:55
646,"001420","100047",14,F,236,24,10/04/2016 01:00:55,10/04/2016 01:00:55
647,"001420","100207",11,F,1253,24,10/04/2016 01:00:55,10/04/2016 01:00:55
648,"001420","100159",14,F,1094,24,10/04/2016 01:00:55,10/04/2016 01:00:55
649,"000807","240001",11,F,88,10,10/04/2016 01:00:55,10/04/2016 01:00:55
650,"000807","240006",8,F,1282,10,10/04/2016 01:00:55,10/04/2016 01:00:55
651,"000807","240022",7,F,1272,10,10/04/2016 01:00:55,10/04/2016 01:00:55
652,"000713","110069",3,F,281,59,10/04/2016 01:00:55,10/04/2016 01:00:55
653,"000713","100048",6,F,283,59,10/04/2016 01:00:55,10/04/2016 01:00:55
654,"000713","100190",15,F,1812,59,10/04/2016 01:00:55,10/04/2016 01:00:55
655,"000713","100185",3,F,288,59,10/04/2016 01:00:55,10/04/2016 01:00:55
656,"000714","100206",2,F,844,104,10/04/2016 01:00:55,10/04/2016 01:00:55
657,"000714","100090",1,F,49,104,10/04/2016 01:00:55,10/04/2016 01:00:55
658,"000714","100047",4,F,236,104,10/04/2016 01:00:55,10/04/2016 01:00:55
659,"000714","100162",1,F,51,104,10/04/2016 01:00:55,10/04/2016 01:00:55
660,"000714","100159",8,F,1094,104,10/04/2016 01:00:55,10/04/2016 01:00:55
661,"000714","100198",4,F,1450,104,10/04/2016 01:00:55,10/04/2016 01:00:55
662,"000714","100080",1,F,835,104,10/04/2016 01:00:55,10/04/2016 01:00:55
663,"000126","100195",1,F,142,64,10/04/2016 01:00:55,10/04/2016 01:00:55
664,"000126","110073",1,F,136,64,10/04/2016 01:00:55,10/04/2016 01:00:55
665,"000126","110062",1,F,133,64,10/04/2016 01:00:55,10/04/2016 01:00:55
666,"000126","100190",1,F,1812,64,10/04/2016 01:00:55,10/04/2016 01:00:55
667,"000126","100037",1,F,666,64,10/04/2016 01:00:55,10/04/2016 01:00:55
668,"000126","110063",4,F,139,64,10/04/2016 01:00:55,10/04/2016 01:00:55
669,"000126","110066",2,F,140,64,10/04/2016 01:00:55,10/04/2016 01:00:55
670,"000126","110064",4,F,152,64,10/04/2016 01:00:55,10/04/2016 01:00:55
671,"001154","100120",2,F,59,94,10/04/2016 01:00:55,10/04/2016 01:00:55
672,"001154","100118",2,F,1099,94,10/04/2016 01:00:55,10/04/2016 01:00:55
673,"001154","110019",1,F,232,94,10/04/2016 01:00:55,10/04/2016 01:00:55
674,"001154","100208",1,F,820,94,10/04/2016 01:00:55,10/04/2016 01:00:55
675,"001154","200030",1,F,1108,94,10/04/2016 01:00:55,10/04/2016 01:00:55
676,"001154","100071",2,F,1093,94,10/04/2016 01:00:55,10/04/2016 01:00:55
677,"001154","100090",14,F,49,94,10/04/2016 01:00:55,10/04/2016 01:00:55
678,"001154","100121",1,F,615,94,10/04/2016 01:00:55,10/04/2016 01:00:55
679,"001154","110061",1,F,60,94,10/04/2016 01:00:55,10/04/2016 01:00:55
680,"000710","100160",13,F,1238,86,10/04/2016 01:00:55,10/04/2016 01:00:55
681,"000710","140080",5,F,1427,86,10/04/2016 01:00:55,10/04/2016 01:00:55
682,"000710","140050",4,F,1957,86,10/04/2016 01:00:55,10/04/2016 01:00:55
683,"000710","100018",3,F,1963,86,10/04/2016 01:00:55,10/04/2016 01:00:55
684,"001935","100188",16,F,279,45,10/04/2016 01:00:55,10/04/2016 01:00:55
685,"001935","110074",15,F,1451,45,10/04/2016 01:00:55,10/04/2016 01:00:55
686,"001935","110069",20,F,281,45,10/04/2016 01:00:55,10/04/2016 01:00:55
687,"000191","140066",8,F,1825,99,10/04/2016 01:00:55,10/04/2016 01:00:55
688,"000191","110047",1,F,310,99,10/04/2016 01:00:55,10/04/2016 01:00:55
689,"000191","110004",1,F,275,99,10/04/2016 01:00:55,10/04/2016 01:00:55
690,"000191","110074",3,F,1451,99,10/04/2016 01:00:55,10/04/2016 01:00:55
691,"000191","110069",5,F,281,99,10/04/2016 01:00:55,10/04/2016 01:00:55
692,"000191","100184",2,F,271,99,10/04/2016 01:00:55,10/04/2016 01:00:55
693,"000191","100185",8,F,288,99,10/04/2016 01:00:55,10/04/2016 01:00:55
694,"000191","110076",1,F,1470,99,10/04/2016 01:00:55,10/04/2016 01:00:55
695,"000191","100186",1,F,307,99,10/04/2016 01:00:55,10/04/2016 01:00:55
696,"000191","100189",4,F,306,99,10/04/2016 01:00:55,10/04/2016 01:00:55
697,"000191","100187",2,F,887,99,10/04/2016 01:00:55,10/04/2016 01:00:55
698,"000191","340072",2,F,282,99,10/04/2016 01:00:55,10/04/2016 01:00:55
699,"000191","100201",18,F,1754,99,10/04/2016 01:00:55,10/04/2016 01:00:55
700,"001911","140067",14,F,39,129,10/04/2016 01:00:55,10/04/2016 01:00:55
701,"001150","140051",3,F,526,47,10/04/2016 01:00:55,10/04/2016 01:00:55
702,"000274","240001",2,F,88,69,10/04/2016 01:00:55,10/04/2016 01:00:55
703,"000274","240040",2,F,91,69,10/04/2016 01:00:55,10/04/2016 01:00:55
704,"000274","240006",7,F,1282,69,10/04/2016 01:00:55,10/04/2016 01:00:55
705,"000274","240010",1,F,1270,69,10/04/2016 01:00:55,10/04/2016 01:00:55
706,"000274","240022",5,F,1272,69,10/04/2016 01:00:55,10/04/2016 01:00:55
707,"000274","240005",1,F,1279,69,10/04/2016 01:00:55,10/04/2016 01:00:55
708,"000333","240005",2,F,1279,67,10/04/2016 01:00:55,10/04/2016 01:00:55
709,"000384","240005",3,F,1279,75,10/04/2016 01:00:55,10/04/2016 01:00:55
710,"000566","240005",4,F,1279,7,10/04/2016 01:00:55,10/04/2016 01:00:55
711,"000807","240005",5,F,1279,10,10/04/2016 01:00:55,10/04/2016 01:00:55
712,"000808","240005",6,F,1279,54,10/04/2016 01:00:55,10/04/2016 01:00:55
713,"001425","240005",10,F,1279,30,10/04/2016 01:00:55,10/04/2016 01:00:55
714,"000011","240005",12,F,1279,32,10/04/2016 01:00:55,10/04/2016 01:00:55
715,"000166","240001",4,F,88,81,10/04/2016 01:00:55,10/04/2016 01:00:55
716,"000166","240006",3,F,1282,81,10/04/2016 01:00:55,10/04/2016 01:00:55
717,"000166","240022",3,F,1272,81,10/04/2016 01:00:55,10/04/2016 01:00:55
718,"000241","140065",1,F,1356,115,10/04/2016 01:00:55,10/04/2016 01:00:55
719,"000441","140065",2,F,1356,125,10/04/2016 01:00:55,10/04/2016 01:00:55
720,"000549","140065",3,F,1356,92,10/04/2016 01:00:55,10/04/2016 01:00:55
721,"000551","140065",4,F,1356,71,10/04/2016 01:00:55,10/04/2016 01:00:55
722,"000710","140065",5,F,1356,86,10/04/2016 01:00:55,10/04/2016 01:00:55
723,"000589","140065",6,F,1356,46,10/04/2016 01:00:55,10/04/2016 01:00:55
724,"000760","140065",8,F,1356,2,10/04/2016 01:00:55,10/04/2016 01:00:55
725,"000285","140065",9,F,1356,88,10/04/2016 01:00:55,10/04/2016 01:00:55
726,"000449","140065",11,F,1356,97,10/04/2016 01:00:55,10/04/2016 01:00:55
727,"001150","140065",12,F,1356,47,10/04/2016 01:00:55,10/04/2016 01:00:55
728,"001911","140065",13,F,1356,129,10/04/2016 01:00:55,10/04/2016 01:00:55
729,"001085","100047",15,F,236,31,10/04/2016 01:00:55,10/04/2016 01:00:55
730,"001676","100160",17,F,1238,121,10/04/2016 01:00:55,10/04/2016 01:00:55
731,"001676","140042",4,F,1355,121,10/04/2016 01:00:55,10/04/2016 01:00:55
732,"001676","120019",4,F,1431,121,10/04/2016 01:00:55,10/04/2016 01:00:55
733,"001676","140080",8,F,1427,121,10/04/2016 01:00:55,10/04/2016 01:00:55
734,"000007","110016",1,F,471,89,10/04/2016 01:00:55,10/04/2016 01:00:55
735,"000007","100202",7,F,810,89,10/04/2016 01:00:55,10/04/2016 01:00:55
736,"000007","100198",7,F,1450,89,10/04/2016 01:00:55,10/04/2016 01:00:55
737,"000007","100201",13,F,1754,89,10/04/2016 01:00:55,10/04/2016 01:00:55
